Station ID	OPC	EVSE ID	Connector Type	Charging Mode	Voltage (V)	Max Current (A)	Calculated Power (W)	Claimed Power (W)	Power Difference (W)
ALM-00062	HRZ	PT*HRZ*E*ALM*00062*01	iec62196T2	mode2AC1p	240.0	32.0	7700.0	22000.0	-14300.0
ALM-00062	HRZ	PT*HRZ*E*ALM*00062*02	iec62196T2	mode2AC1p	240.0	32.0	7700.0	22000.0	-14300.0
ALM-00100	GLP	PT*GLP*EALM*00100*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
AMD-00109	GLP	PT*GLP*EAMD*00109*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
AND-00029	GLP	PT*GLP*EAND*00029*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
AVR-00093	GLP	PT*GLP*EAVR*00093*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
AVV-00006	HRZ	PT*HRZ*E*AVV*00006*1	iec62196T2	mode2AC1p	240.0	32.0	7700.0	22000.0	-14300.0
BRG-00139	GLP	PT*GLP*EBRG*00139*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
BRG-00140	GLP	PT*GLP*EBRG*00140*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
BRG-00143	EDP	PT*EDP*EBRG*00143*3	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
BRR-00152	GLP	PT*GLP*EBRR*00152*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
BRR-00154	GLP	PT*GLP*EBRR*00154*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
CLD-00039	GLP	PT*GLP*ECLD*00039*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
CLD-00040	GLP	PT*GLP*ECLD*00040*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
CSC-00411	GLP	PT*GLP*ECSC*00411*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
CSC-00415	GLP	PT*GLP*ECSC*00415*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
CSC-00416	GLP	PT*GLP*ECSC*00416*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
CSC-00417	GLP	PT*GLP*ECSC*00417*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
CTB-00060	GLP	PT*GLP*ECTB*00060*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
CVL-00048	GLP	PT*GLP*ECVL*00048*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
CVR-00008	GLP	PT*GLP*ECVR*00008*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
CVR-00009	GLP	PT*GLP*ECVR*00009*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
ETZ-90001	EDP	PT*EDP*E*ETZ*90001*01	iec62196T2	mode2AC1p	240.0	32.0	7700.0	22000.0	-14300.0
EVR-80003	GLP	PT*GLP*EEVR*80003*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
EVR-80003	GLP	PT*GLP*EEVR*80003*02	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
FLG-00026	GLP	PT*GLP*EFLG*00026*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
FND-00028	GLP	PT*GLP*EFND*00028*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
GDM-00025	EDP	PT*EDP*E*GDM*00025*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
GDM-00025	EDP	PT*EDP*E*GDM*00025*02	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
GDM-00026	EDP	PT*EDP*E*GDM*00026*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
GDM-00026	EDP	PT*EDP*E*GDM*00026*02	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
GDM-00060	GLP	PT*GLP*EGDM*00060*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
GDM-00061	GLP	PT*GLP*EGDM*00061*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
GMR-00149	GLP	PT*GLP*EGMR*00149*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
LGS-00013	GLP	PT*GLP*ELGS*00013*02	iec62196T2	mode2AC1p	240.0	32.0	7700.0	22000.0	-14300.0
LGS-00014	GLP	PT*GLP*ELGS*00014*02	iec62196T2	mode2AC1p	240.0	32.0	7700.0	22000.0	-14300.0
LOU-00011	GLP	PT*GLP*ELOU*00011*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
LRA-00156	GLP	PT*GLP*ELRA*00156*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
LSA-00011	GLP	PT*GLP*ELSA*00011*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
LSB-00601	HRZ	PT*HRZ*E*LSB*00601*01	iec62196T2	mode2AC1p	240.0	32.0	7700.0	22000.0	-14300.0
LSB-00601	HRZ	PT*HRZ*E*LSB*00601*02	iec62196T2	mode2AC1p	240.0	32.0	7700.0	22000.0	-14300.0
LSB-00602	HRZ	PT*HRZ*E*LSB*00602*01	iec62196T2	mode2AC1p	240.0	32.0	7700.0	22000.0	-14300.0
LSB-00602	HRZ	PT*HRZ*E*LSB*00602*02	iec62196T2	mode2AC1p	240.0	32.0	7700.0	22000.0	-14300.0
LSB-00607	HRZ	PT*HRZ*E*LSB*00607*01	iec62196T2	mode2AC1p	240.0	32.0	7700.0	22000.0	-14300.0
LSB-00607	HRZ	PT*HRZ*E*LSB*00607*02	iec62196T2	mode2AC1p	240.0	32.0	7700.0	22000.0	-14300.0
LSB-00608	HRZ	PT*HRZ*E*LSB*00608*01	iec62196T2	mode2AC1p	240.0	32.0	7700.0	22000.0	-14300.0
LSB-00608	HRZ	PT*HRZ*E*LSB*00608*02	iec62196T2	mode2AC1p	240.0	32.0	7700.0	22000.0	-14300.0
LSB-00976	GLP	PT*GLP*ELSB*00976*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
LSB-90097	EDP	PT*EDP*E*LSB*90097*2	iec62196T2	mode2AC1p	240.0	32.0	7700.0	22000.0	-14300.0
MCD-00007	GLP	PT*GLP*EMCD*00007*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
MCN-00020	GLP	PT*GLP*EMCN*00020*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
MCV-00006	GLP	PT*GLP*EMCV*00006*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
MFR-00048	GLP	PT*GLP*EMFR*00048*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
MFR-00049	GLP	PT*GLP*EMFR*00049*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
MFR-00050	GLP	PT*GLP*EMFR*00050*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
MGL-00019	GLP	PT*GLP*EMGL*00019*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
MMN-00016	GLP	PT*GLP*EMMN*00016*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
MTL-00003	GLP	PT*GLP*EMTL*00003*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
MTS-00186	GLP	PT*GLP*EMTS*00186*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
MTS-00187	GLP	PT*GLP*EMTS*00187*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
OAZ-00022	GLP	PT*GLP*EOAZ*00022*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
ODV-00050	GLP	PT*GLP*EODV*00050*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
OER-00256	GLP	PT*GLP*EOER*00256*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
OHP-00022	GLP	PT*GLP*EOHP*00022*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
PCV-00007	GLP	PT*GLP*EPCV*00007*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
PFR-00023	GLP	PT*GLP*EPFR*00023*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
PLM-00030	EDP	PT*EDP*E*PLM*00030*01	iec62196T2	mode2AC1p	230.0	32.0	7700.0	22000.0	-14300.0
PLM-00030	EDP	PT*EDP*E*PLM*00030*02	iec62196T2	mode2AC1p	230.0	32.0	7700.0	22000.0	-14300.0
PLM-00051	GLP	PT*GLP*EPLM*00051*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
PMZ-00004	FAC	PT*FAC*E*PMZ*00004*01	iec62196T2	mode2AC1p	240.0	32.0	7700.0	22000.0	-14300.0
PMZ-00004	FAC	PT*FAC*E*PMZ*00004*02	iec62196T2	mode2AC1p	240.0	32.0	7700.0	22000.0	-14300.0
PRT-00200	MAK	PT*MAK*E*PRT*00200*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
PRT-00201	MAK	PT*MAK*E*PRT*00201*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
PRT-00202	MAK	PT*MAK*E*PRT*00202*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
PRT-00203	MAK	PT*MAK*E*PRT*00203*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
PRT-00204	MAK	PT*MAK*E*PRT*00204*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
PRT-00205	MAK	PT*MAK*E*PRT*00205*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
PRT-00206	MAK	PT*MAK*E*PRT*00206*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
PRT-00207	MAK	PT*MAK*E*PRT*00207*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
PRT-00208	MAK	PT*MAK*E*PRT*00208*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
PRT-00313	GLP	PT*GLP*EPRT*00313*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
PRT-00314	GLP	PT*GLP*EPRT*00314*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
PTM-00039	REP	PT*REP*E*PTM*00039*1	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
PVL-00007	GLP	PT*GLP*EPVL*00007*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
RMR-00014	GLP	PT*GLP*ERMR*00014*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
RMZ-00009	GLP	PT*GLP*ERMZ*00009*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
SCD-00012	GLP	PT*GLP*ESCD*00012*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
SEI-90001	HRZ	PT*HRZ*E*SEI*90001*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
SEI-90001	HRZ	PT*HRZ*E*SEI*90001*02	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
SJM-00050	GLP	PT*GLP*ESJM*00050*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
SJM-00051	GLP	PT*GLP*ESJM*00051*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
SNT-00192	GLP	PT*GLP*ESNT*00192*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
SNT-00193	GLP	PT*GLP*ESNT*00193*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
SNT-00194	GLP	PT*GLP*ESNT*00194*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
SNT-00195	GLP	PT*GLP*ESNT*00195*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
SNT-00198	GLP	PT*GLP*ESNT*00198*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
SNT-00199	GLP	PT*GLP*ESNT*00199*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
SVV-00005	GLP	PT*GLP*ESVV*00005*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
SXL-00070	GLP	PT*GLP*ESXL*00070*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
SXL-00072	GLP	PT*GLP*ESXL*00072*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
TBU-00009	GLP	PT*GLP*ETBU*00009*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
TND-00013	GLP	PT*GLP*ETND*00013*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
TVD-00017	MLT	PT*MLT*ETVD*00017*01	iec62196T2	mode2AC1p	240.0	32.0	7700.0	22000.0	-14300.0
TVD-00017	MLT	PT*MLT*E*TVD*00017*1	iec62196T2	mode2AC1p	240.0	32.0	7700.0	22000.0	-14300.0
TVD-00018	MLT	PT*MLT*ETVD*00018*01	iec62196T2	mode2AC1p	240.0	32.0	7700.0	22000.0	-14300.0
TVD-00018	MLT	PT*MLT*E*TVD*00018*1	iec62196T2	mode2AC1p	240.0	32.0	7700.0	22000.0	-14300.0
VCT-00066	GLP	PT*GLP*EVCT*00066*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
VFR-00097	GLP	PT*GLP*EVFR*00097*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
VFX-00097	GLP	PT*GLP*EVFX*00097*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
VFX-00098	GLP	PT*GLP*EVFX*00098*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
VIZ-00015	GLP	PT*GLP*EVIZ*00015*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
VLC-00014	GLP	PT*GLP*EVLC*00014*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
VLG-00026	HRZ	PT*HRZ*E*VLG*00026*01	iec62196T2	mode2AC1p	240.0	32.0	7700.0	22000.0	-14300.0
VLG-00026	HRZ	PT*HRZ*E*VLG*00026*02	iec62196T2	mode2AC1p	240.0	32.0	7700.0	22000.0	-14300.0
VLG-00027	HRZ	PT*HRZ*E*VLG*00027*01	iec62196T2	mode2AC1p	240.0	32.0	7700.0	22000.0	-14300.0
VLG-00027	HRZ	PT*HRZ*E*VLG*00027*02	iec62196T2	mode2AC1p	240.0	32.0	7700.0	22000.0	-14300.0
VLG-00051	GLP	PT*GLP*EVLG*00051*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
VLG-00053	GLP	PT*GLP*EVLG*00053*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
VNF-00056	GLP	PT*GLP*EVNF*00056*01	iec62196T2	mode2AC1p	400.0	32.0	7700.0	22000.0	-14300.0
VNG-00197	GLP	PT*GLP*EVNG*00197*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
VNG-00198	GLP	PT*GLP*EVNG*00198*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
VNG-00200	GLP	PT*GLP*EVNG*00200*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
VNG-00201	GLP	PT*GLP*EVNG*00201*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
VRM-00007	GLP	PT*GLP*EVRM*00007*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
VVD-00023	GLP	PT*GLP*EVVD*00023*01	iec62196T2	mode2AC1p	500.0	32.0	7700.0	22000.0	-14300.0
LRS-00059	EDP	PT*EDP*E*LRS*00059*02	iec62196T2COMBO	mode4DC	500.0	72.0	36000.0	50000.0	-14000.0
NZR-00015	EDP	PT*EDP*E*NZR*00015*01	chademo	mode4DC	500.0	72.0	36000.0	50000.0	-14000.0
NZR-00015	EDP	PT*EDP*E*NZR*00015*02	iec62196T2COMBO	mode4DC	500.0	72.0	36000.0	50000.0	-14000.0
NZR-00016	EDP	PT*EDP*E*NZR*00016*01	chademo	mode4DC	500.0	72.0	36000.0	50000.0	-14000.0
NZR-00016	EDP	PT*EDP*E*NZR*00016*02	iec62196T2COMBO	mode4DC	500.0	72.0	36000.0	50000.0	-14000.0
NZR-00017	EDP	PT*EDP*E*NZR*00017*01	chademo	mode4DC	500.0	72.0	36000.0	50000.0	-14000.0
NZR-00017	EDP	PT*EDP*E*NZR*00017*02	iec62196T2COMBO	mode4DC	500.0	72.0	36000.0	50000.0	-14000.0
NZR-00018	EDP	PT*EDP*E*NZR*00018*01	chademo	mode4DC	500.0	72.0	36000.0	50000.0	-14000.0
NZR-00018	EDP	PT*EDP*E*NZR*00018*02	iec62196T2COMBO	mode4DC	500.0	72.0	36000.0	50000.0	-14000.0
CBR-00053	MOO	PT*MOO*E*CBR*00053*01	iec62196T2COMBO	mode4DC	500.0	125.0	62500.0	75000.0	-12500.0
CBR-00053	MOO	PT*MOO*E*CBR*00053*02	iec62196T2COMBO	mode4DC	500.0	125.0	62500.0	75000.0	-12500.0
EVR-00049	HRZ	PT*HRZ*E*EVR*00049*05	iec62196T2COMBO	mode4DC	500.0	375.0	187500.0	200000.0	-12500.0
EVR-00049	HRZ	PT*HRZ*E*EVR*00049*06	iec62196T2COMBO	mode4DC	500.0	375.0	187500.0	200000.0	-12500.0
SNT-00156	HRZ	PT*HRZ*E*SNT*00156*04	iec62196T2COMBO	mode4DC	500.0	375.0	187500.0	200000.0	-12500.0
SNT-00156	HRZ	PT*HRZ*E*SNT*00156*05	iec62196T2COMBO	mode4DC	500.0	375.0	187500.0	200000.0	-12500.0
CSC-00074	HEX	PT*HEX*E*CSC*00074*01	iec62196T2	mode2AC1p	240.0	32.0	7700.0	20000.0	-12300.0
CSC-00074	HEX	PT*HEX*E*CSC*00074*02	iec62196T2	mode2AC1p	240.0	32.0	7700.0	20000.0	-12300.0
CSC-00075	HEX	PT*HEX*E*CSC*00075*01	iec62196T2	mode2AC1p	240.0	32.0	7700.0	20000.0	-12300.0
CSC-00075	HEX	PT*HEX*E*CSC*00075*02	iec62196T2	mode2AC1p	240.0	32.0	7700.0	20000.0	-12300.0
MTS-00037	IBD	PT*IBD*E*MTS*00037*01	chademo	mode4DC	500.0	63.0	31500.0	43000.0	-11500.0
MTS-00037	IBD	PT*IBD*E*MTS*00037*02	iec62196T2COMBO	mode4DC	500.0	63.0	31500.0	43000.0	-11500.0
STB-00035	GLP	PT*GLP*ESTB*00035*03	iec62196T2	mode4DC	500.0	63.0	31500.0	43000.0	-11500.0
ALM-90003	HRZ	PT*HRZ*E*ALM*90003*1	iec62196T2	mode3AC3p	400.0	16.0	11500.0	22000.0	-10500.0
ALM-90003	HRZ	PT*HRZ*E*ALM*90003*2	iec62196T2	mode3AC3p	400.0	16.0	11500.0	22000.0	-10500.0
BRG-00066	GLP	PT*GLP*EBRG*00066*03	iec62196T2	mode3AC3p	400.0	16.0	11500.0	22000.0	-10500.0
LLE-00057	LCG	PT*LCG*E*LLE*00057*02	iec62196T2	mode3AC3p	400.0	16.0	11500.0	22000.0	-10500.0
LSB-00296	MLT	PT*MLT*ELSB*00296*02	iec62196T2	mode3AC3p	400.0	16.0	11500.0	22000.0	-10500.0
LSB-00296	MLT	PT*MLT*E*LSB*00296*2	iec62196T2	mode3AC3p	400.0	16.0	11500.0	22000.0	-10500.0
OBD-00003	PRI	PT*PRI*E*OBD*00003*2	iec62196T2	mode3AC3p	400.0	16.0	11500.0	22000.0	-10500.0
TBC-00004	KLS	PT*KLS*E*TBC*00004*01	iec62196T2	mode3AC3p	400.0	16.0	11500.0	22000.0	-10500.0
TBC-00004	KLS	PT*KLS*E*TBC*00004*02	iec62196T2	mode3AC3p	400.0	16.0	11500.0	22000.0	-10500.0
VBP-00008	KLS	PT*KLS*E*VBP*00008*01	iec62196T2	mode3AC3p	400.0	16.0	11500.0	22000.0	-10500.0
VBP-00008	KLS	PT*KLS*E*VBP*00008*02	iec62196T2	mode3AC3p	400.0	16.0	11500.0	22000.0	-10500.0
VIS-00103	EDP	PT*EDP*E*VIS*00103*01	iec62196T2	mode3AC3p	400.0	16.0	11500.0	22000.0	-10500.0
VIS-00103	EDP	PT*EDP*E*VIS*00103*02	iec62196T2	mode3AC3p	400.0	16.0	11500.0	22000.0	-10500.0
ALB-00011	GLP	PT*GLP*EALB*00011*01	iec62196T2COMBO	mode4DC	550.0	200.0	110000.0	120000.0	-10000.0
ALB-00011	GLP	PT*GLP*EALB*00011*02	iec62196T2COMBO	mode4DC	550.0	200.0	110000.0	120000.0	-10000.0
AND-00005	HRZ	PT*HRZ*E*AND*00005*04	iec62196T2COMBO	mode4DC	500.0	300.0	150000.0	160000.0	-10000.0
AND-00005	HRZ	PT*HRZ*E*AND*00005*05	iec62196T2COMBO	mode4DC	500.0	300.0	150000.0	160000.0	-10000.0
BNV-00008	ATL	PT*ATL*EBNV*00008*2	iec62196T2COMBO	mode4DC	400.0	125.0	50000.0	60000.0	-10000.0
BRR-00132	ATL	PT*ATL*EBRR*00132*1	iec62196T2COMBO	mode4DC	400.0	125.0	50000.0	60000.0	-10000.0
CBR-00114	ATL	PT*ATL*ECBR*00114*1	iec62196T2COMBO	mode4DC	400.0	125.0	50000.0	60000.0	-10000.0
CBR-00114	ATL	PT*ATL*ECBR*00114*2	iec62196T2COMBO	mode4DC	400.0	125.0	50000.0	60000.0	-10000.0
CHM-00005	ATL	PT*ATL*ECHM*00005*1	iec62196T2COMBO	mode4DC	400.0	125.0	50000.0	60000.0	-10000.0
EPS-00020	GLP	PT*GLP*EEPS*00020*01	iec62196T2COMBO	mode4DC	550.0	200.0	110000.0	120000.0	-10000.0
EPS-00020	GLP	PT*GLP*EEPS*00020*02	iec62196T2COMBO	mode4DC	550.0	200.0	110000.0	120000.0	-10000.0
EPS-00023	GLP	PT*GLP*EEPS*00023*01	iec62196T2COMBO	mode4DC	550.0	200.0	110000.0	120000.0	-10000.0
EPS-00023	GLP	PT*GLP*EEPS*00023*02	iec62196T2COMBO	mode4DC	550.0	200.0	110000.0	120000.0	-10000.0
EPS-00025	GLP	PT*GLP*EEPS*00025*01	iec62196T2COMBO	mode4DC	550.0	200.0	110000.0	120000.0	-10000.0
EPS-00025	GLP	PT*GLP*EEPS*00025*02	iec62196T2COMBO	mode4DC	550.0	200.0	110000.0	120000.0	-10000.0
LRS-00056	EDP	PT*EDP*E*LRS*00056*02	iec62196T2COMBO	mode4DC	500.0	300.0	150000.0	160000.0	-10000.0
MFR-00034	ATL	PT*ATL*EMFR*00034*2	iec62196T2COMBO	mode4DC	400.0	125.0	50000.0	60000.0	-10000.0
MGL-00006	GLG	PT*GLG*EMGL*00006*01	iec62196T2COMBO	mode4DC	550.0	200.0	110000.0	120000.0	-10000.0
MGL-00006	GLG	PT*GLG*EMGL*00006*02	iec62196T2COMBO	mode4DC	550.0	200.0	110000.0	120000.0	-10000.0
MLD-00013	EZU	PT*EZU*E*MLD*00013*02	iec62196T2COMBO	mode4DC	400.0	125.0	50000.0	60000.0	-10000.0
ODV-00021	ATL	PT*ATL*EODV*00021*2	iec62196T2COMBO	mode4DC	400.0	125.0	50000.0	60000.0	-10000.0
PNF-00024	GLP	PT*GLP*EPNF*00024*01	iec62196T2COMBO	mode4DC	550.0	200.0	110000.0	120000.0	-10000.0
PNF-00024	GLP	PT*GLP*EPNF*00024*02	iec62196T2COMBO	mode4DC	550.0	200.0	110000.0	120000.0	-10000.0
PNF-00025	GLP	PT*GLP*EPNF*00025*01	iec62196T2COMBO	mode4DC	550.0	200.0	110000.0	120000.0	-10000.0
PNF-00025	GLP	PT*GLP*EPNF*00025*02	iec62196T2COMBO	mode4DC	550.0	200.0	110000.0	120000.0	-10000.0
PNF-00026	GLP	PT*GLP*EPNF*00026*01	iec62196T2COMBO	mode4DC	550.0	200.0	110000.0	120000.0	-10000.0
PNF-00026	GLP	PT*GLP*EPNF*00026*02	iec62196T2COMBO	mode4DC	550.0	200.0	110000.0	120000.0	-10000.0
PNF-00029	GLP	PT*GLP*EPNF*00029*01	iec62196T2COMBO	mode4DC	550.0	200.0	110000.0	120000.0	-10000.0
PNF-00029	GLP	PT*GLP*EPNF*00029*02	iec62196T2COMBO	mode4DC	550.0	200.0	110000.0	120000.0	-10000.0
PNF-00030	GLP	PT*GLP*EPNF*00030*01	iec62196T2COMBO	mode4DC	550.0	200.0	110000.0	120000.0	-10000.0
PNF-00030	GLP	PT*GLP*EPNF*00030*02	iec62196T2COMBO	mode4DC	550.0	200.0	110000.0	120000.0	-10000.0
PNF-00031	GLP	PT*GLP*EPNF*00031*01	iec62196T2COMBO	mode4DC	550.0	200.0	110000.0	120000.0	-10000.0
PNF-00031	GLP	PT*GLP*EPNF*00031*02	iec62196T2COMBO	mode4DC	550.0	200.0	110000.0	120000.0	-10000.0
PNF-00032	GLP	PT*GLP*EPNF*00032*01	iec62196T2COMBO	mode4DC	550.0	200.0	110000.0	120000.0	-10000.0
PNF-00032	GLP	PT*GLP*EPNF*00032*02	iec62196T2COMBO	mode4DC	550.0	200.0	110000.0	120000.0	-10000.0
PNF-00033	GLP	PT*GLP*EPNF*00033*01	iec62196T2COMBO	mode4DC	550.0	200.0	110000.0	120000.0	-10000.0
PNF-00033	GLP	PT*GLP*EPNF*00033*02	iec62196T2COMBO	mode4DC	550.0	200.0	110000.0	120000.0	-10000.0
PNF-00034	GLP	PT*GLP*EPNF*00034*01	iec62196T2COMBO	mode4DC	550.0	200.0	110000.0	120000.0	-10000.0
PNF-00034	GLP	PT*GLP*EPNF*00034*02	iec62196T2COMBO	mode4DC	550.0	200.0	110000.0	120000.0	-10000.0
VFR-00080	ATL	PT*ATL*EVFR*00080*2	iec62196T2COMBO	mode4DC	400.0	125.0	50000.0	60000.0	-10000.0
VIS-00091	ATL	PT*ATL*EVIS*00091*2	iec62196T2COMBO	mode4DC	400.0	125.0	50000.0	60000.0	-10000.0
VLG-00034	ATL	PT*ATL*EVLG*00034*2	iec62196T2COMBO	mode4DC	400.0	125.0	50000.0	60000.0	-10000.0
VNF-00035	GLG	PT*GLG*EVNF*00035*01	iec62196T2COMBO	mode4DC	550.0	200.0	110000.0	120000.0	-10000.0
VNF-00035	GLG	PT*GLG*EVNF*00035*02	iec62196T2COMBO	mode4DC	550.0	200.0	110000.0	120000.0	-10000.0
