Station ID;OPC;EVSE ID;Connector Type;Charging Mode;Voltage (V);Max Current (A);Calculated Power (W);Claimed Power (W);Power Difference (W)
GLP-ODV-00050;GLP;PT*GLP*EODV*00050*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
GLP-OER-00256;GLP;PT*GLP*EOER*00256*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
GLP-OHP-00022;GLP;PT*GLP*EOHP*00022*01;iec62196T2;mode2AC1p;500.0;32.0;7700.0;22000.0;-14300.0
GLP-PCV-00007;GLP;PT*GLP*EPCV*00007*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
GLP-PFR-00023;GLP;PT*GLP*EPFR*00023*01;iec62196T2;mode2AC1p;500.0;32.0;7700.0;22000.0;-14300.0
GLP-PLM-00051;GLP;PT*GLP*EPLM*00051*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
GLP-PRT-00313;GLP;PT*GLP*EPRT*00313*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
GLP-PRT-00314;GLP;PT*GLP*EPRT*00314*01;iec62196T2;mode2AC1p;500.0;32.0;7700.0;22000.0;-14300.0
GLP-PVL-00007;GLP;PT*GLP*EPVL*00007*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
GLP-RMR-00014;GLP;PT*GLP*ERMR*00014*01;iec62196T2;mode2AC1p;500.0;32.0;7700.0;22000.0;-14300.0
GLP-RMZ-00009;GLP;PT*GLP*ERMZ*00009*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
GLP-SCD-00012;GLP;PT*GLP*ESCD*00012*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
GLP-SJM-00050;GLP;PT*GLP*ESJM*00050*01;iec62196T2;mode2AC1p;500.0;32.0;7700.0;22000.0;-14300.0
GLP-SJM-00051;GLP;PT*GLP*ESJM*00051*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
GLP-SNT-00192;GLP;PT*GLP*ESNT*00192*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
GLP-SNT-00193;GLP;PT*GLP*ESNT*00193*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
GLP-SNT-00194;GLP;PT*GLP*ESNT*00194*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
GLP-SNT-00195;GLP;PT*GLP*ESNT*00195*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
GLP-SNT-00198;GLP;PT*GLP*ESNT*00198*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
GLP-SNT-00199;GLP;PT*GLP*ESNT*00199*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
GLP-SSB-00020;GLP;PT*GLP*ESSB*00020*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
GLP-SVV-00005;GLP;PT*GLP*ESVV*00005*01;iec62196T2;mode2AC1p;500.0;32.0;7700.0;22000.0;-14300.0
GLP-SXL-00070;GLP;PT*GLP*ESXL*00070*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
GLP-SXL-00072;GLP;PT*GLP*ESXL*00072*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
GLP-TBU-00009;GLP;PT*GLP*ETBU*00009*01;iec62196T2;mode2AC1p;500.0;32.0;7700.0;22000.0;-14300.0
GLP-TND-00013;GLP;PT*GLP*ETND*00013*01;iec62196T2;mode2AC1p;500.0;32.0;7700.0;22000.0;-14300.0
GLP-VCT-00066;GLP;PT*GLP*EVCT*00066*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
GLP-VFR-00097;GLP;PT*GLP*EVFR*00097*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
GLP-VFX-00098;GLP;PT*GLP*EVFX*00098*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
GLP-VIZ-00015;GLP;PT*GLP*EVIZ*00015*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
GLP-VLC-00014;GLP;PT*GLP*EVLC*00014*01;iec62196T2;mode2AC1p;500.0;32.0;7700.0;22000.0;-14300.0
GLP-VLG-00051;GLP;PT*GLP*EVLG*00051*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
GLP-VLG-00053;GLP;PT*GLP*EVLG*00053*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
GLP-VNF-00056;GLP;PT*GLP*EVNF*00056*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
GLP-VNG-00197;GLP;PT*GLP*EVNG*00197*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
GLP-VNG-00198;GLP;PT*GLP*EVNG*00198*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
GLP-VNG-00200;GLP;PT*GLP*EVNG*00200*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
GLP-VNG-00201;GLP;PT*GLP*EVNG*00201*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
GLP-VRM-00007;GLP;PT*GLP*EVRM*00007*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
GLP-VVD-00023;GLP;PT*GLP*EVVD*00023*01;iec62196T2;mode2AC1p;500.0;32.0;7700.0;22000.0;-14300.0
HRZ-ALM-00062;HRZ;PT*HRZ*E*ALM*00062*01;iec62196T2;mode2AC1p;240.0;32.0;7700.0;22000.0;-14300.0
HRZ-ALM-00062;HRZ;PT*HRZ*E*ALM*00062*02;iec62196T2;mode2AC1p;240.0;32.0;7700.0;22000.0;-14300.0
HRZ-AVV-00006;HRZ;PT*HRZ*E*AVV*00006*1;iec62196T2;mode2AC1p;240.0;32.0;7700.0;22000.0;-14300.0
HRZ-LSB-00601;HRZ;PT*HRZ*E*LSB*00601*01;iec62196T2;mode2AC1p;240.0;32.0;7700.0;22000.0;-14300.0
HRZ-LSB-00601;HRZ;PT*HRZ*E*LSB*00601*02;iec62196T2;mode2AC1p;240.0;32.0;7700.0;22000.0;-14300.0
HRZ-LSB-00602;HRZ;PT*HRZ*E*LSB*00602*01;iec62196T2;mode2AC1p;240.0;32.0;7700.0;22000.0;-14300.0
HRZ-LSB-00602;HRZ;PT*HRZ*E*LSB*00602*02;iec62196T2;mode2AC1p;240.0;32.0;7700.0;22000.0;-14300.0
HRZ-LSB-00607;HRZ;PT*HRZ*E*LSB*00607*01;iec62196T2;mode2AC1p;240.0;32.0;7700.0;22000.0;-14300.0
HRZ-LSB-00607;HRZ;PT*HRZ*E*LSB*00607*02;iec62196T2;mode2AC1p;240.0;32.0;7700.0;22000.0;-14300.0
HRZ-LSB-00608;HRZ;PT*HRZ*E*LSB*00608*01;iec62196T2;mode2AC1p;240.0;32.0;7700.0;22000.0;-14300.0
HRZ-LSB-00608;HRZ;PT*HRZ*E*LSB*00608*02;iec62196T2;mode2AC1p;240.0;32.0;7700.0;22000.0;-14300.0
HRZ-SEI-90001;HRZ;PT*HRZ*E*SEI*90001*01;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
HRZ-SEI-90001;HRZ;PT*HRZ*E*SEI*90001*02;iec62196T2;mode2AC1p;400.0;32.0;7700.0;22000.0;-14300.0
HRZ-VLG-00026;HRZ;PT*HRZ*E*VLG*00026*01;iec62196T2;mode2AC1p;240.0;32.0;7700.0;22000.0;-14300.0
HRZ-VLG-00026;HRZ;PT*HRZ*E*VLG*00026*02;iec62196T2;mode2AC1p;240.0;32.0;7700.0;22000.0;-14300.0
HRZ-VLG-00027;HRZ;PT*HRZ*E*VLG*00027*01;iec62196T2;mode2AC1p;240.0;32.0;7700.0;22000.0;-14300.0
HRZ-VLG-00027;HRZ;PT*HRZ*E*VLG*00027*02;iec62196T2;mode2AC1p;240.0;32.0;7700.0;22000.0;-14300.0
MLT-TVD-00017;MLT;PT*MLT*ETVD*00017*01;iec62196T2;mode2AC1p;240.0;32.0;7700.0;22000.0;-14300.0
MLT-TVD-00018;MLT;PT*MLT*ETVD*00018*01;iec62196T2;mode2AC1p;240.0;32.0;7700.0;22000.0;-14300.0
PQT-OER-00296;PQT;PT*PQT*E*OER*00296*01;iec62196T2;mode2AC1p;230.0;32.0;7700.0;22000.0;-14300.0
PQT-OER-00297;PQT;PT*PQT*E*OER*00297*01;iec62196T2;mode2AC1p;230.0;32.0;7700.0;22000.0;-14300.0
REP-MAI-00100;REP;PT*REP*E18112*3;iec62196T2;mode2AC1p;230.0;32.0;7700.0;22000.0;-14300.0
REP-MAI-00101;REP;PT*REP*E18120*3;iec62196T2;mode2AC1p;230.0;32.0;7700.0;22000.0;-14300.0
REP-MTS-00195;REP;PT*REP*E18096*3;iec62196T2;mode2AC1p;230.0;32.0;7700.0;22000.0;-14300.0
REP-VGS-00023;REP;PT*REP*E18458*1;iec62196T2;mode2AC1p;230.0;32.0;7700.0;22000.0;-14300.0
EPK-VNG-00264;EPK;PT*EPK*EVNG00215*1;iec62196T2COMBO;mode4DC;400.0;43.0;17200.0;30000.0;-12800.0
EPK-VNG-00264;EPK;PT*EPK*EVNG00214*1;iec62196T2COMBO;mode4DC;400.0;43.0;17200.0;30000.0;-12800.0
HRZ-EVR-00049;HRZ;PT*HRZ*E*EVR*00049*05;iec62196T2COMBO;mode4DC;500.0;375.0;187500.0;200000.0;-12500.0
HRZ-EVR-00049;HRZ;PT*HRZ*E*EVR*00049*06;iec62196T2COMBO;mode4DC;500.0;375.0;187500.0;200000.0;-12500.0
HRZ-SNT-00156;HRZ;PT*HRZ*E*SNT*00156*04;iec62196T2COMBO;mode4DC;500.0;375.0;187500.0;200000.0;-12500.0
HRZ-SNT-00156;HRZ;PT*HRZ*E*SNT*00156*05;iec62196T2COMBO;mode4DC;500.0;375.0;187500.0;200000.0;-12500.0
MOO-CBR-00053;MOO;PT*MOO*E*CBR*00053*01;iec62196T2COMBO;mode4DC;500.0;125.0;62500.0;75000.0;-12500.0
MOO-CBR-00053;MOO;PT*MOO*E*CBR*00053*02;iec62196T2COMBO;mode4DC;500.0;125.0;62500.0;75000.0;-12500.0
HEX-CSC-00074;HEX;PT*HEX*E*CSC*00074*01;iec62196T2;mode2AC1p;240.0;32.0;7700.0;20000.0;-12300.0
HEX-CSC-00074;HEX;PT*HEX*E*CSC*00074*02;iec62196T2;mode2AC1p;240.0;32.0;7700.0;20000.0;-12300.0
HEX-CSC-00075;HEX;PT*HEX*E*CSC*00075*01;iec62196T2;mode2AC1p;240.0;32.0;7700.0;20000.0;-12300.0
HEX-CSC-00075;HEX;PT*HEX*E*CSC*00075*02;iec62196T2;mode2AC1p;240.0;32.0;7700.0;20000.0;-12300.0
MAK-CSC-00065;MAK;PT*MAK*E*CSC*00065*1;iec62196T2COMBO;mode4DC;400.0;40.0;16000.0;27000.0;-11000.0
MAK-CSC-00066;MAK;PT*MAK*E*CSC*00066*1;iec62196T2COMBO;mode4DC;400.0;40.0;16000.0;27000.0;-11000.0
GLP-LLE-00256;GLP;PT*GLP*ELLE*00256*01;iec62196T2;mode3AC3p;400.0;16.0;11500.0;22000.0;-10500.0
HRZ-ALM-90003;HRZ;PT*HRZ*E*ALM*90003*1;iec62196T2;mode3AC3p;400.0;16.0;11500.0;22000.0;-10500.0
HRZ-ALM-90003;HRZ;PT*HRZ*E*ALM*90003*2;iec62196T2;mode3AC3p;400.0;16.0;11500.0;22000.0;-10500.0
KLS-TBC-00004;KLS;PT*KLS*E*TBC*00004*01;iec62196T2;mode3AC3p;400.0;16.0;11500.0;22000.0;-10500.0
KLS-TBC-00004;KLS;PT*KLS*E*TBC*00004*02;iec62196T2;mode3AC3p;400.0;16.0;11500.0;22000.0;-10500.0
KLS-VBP-00008;KLS;PT*KLS*E*VBP*00008*01;iec62196T2;mode3AC3p;400.0;16.0;11500.0;22000.0;-10500.0
KLS-VBP-00008;KLS;PT*KLS*E*VBP*00008*02;iec62196T2;mode3AC3p;400.0;16.0;11500.0;22000.0;-10500.0
LCG-LLE-00057;LCG;PT*LCG*E*LLE*00057*02;iec62196T2;mode3AC3p;400.0;16.0;11500.0;22000.0;-10500.0
MLT-LSB-00296;MLT;PT*MLT*ELSB*00296*02;iec62196T2;mode3AC3p;400.0;16.0;11500.0;22000.0;-10500.0
PRI-OBD-00003;PRI;PT*PRI*E*OBD*00003*2;iec62196T2;mode3AC3p;400.0;16.0;11500.0;22000.0;-10500.0
ATL-ARC-00006;ATL;PT*ATL*EARC*00006*2;iec62196T2COMBO;mode4DC;400.0;125.0;50000.0;60000.0;-10000.0
ATL-BNV-00008;ATL;PT*ATL*EBNV*00008*2;iec62196T2COMBO;mode4DC;400.0;125.0;50000.0;60000.0;-10000.0
ATL-BRR-00132;ATL;PT*ATL*EBRR*00132*1;iec62196T2COMBO;mode4DC;400.0;125.0;50000.0;60000.0;-10000.0
ATL-CBR-00114;ATL;PT*ATL*ECBR*00114*1;iec62196T2COMBO;mode4DC;400.0;125.0;50000.0;60000.0;-10000.0
ATL-CBR-00114;ATL;PT*ATL*ECBR*00114*2;iec62196T2COMBO;mode4DC;400.0;125.0;50000.0;60000.0;-10000.0
ATL-CHM-00005;ATL;PT*ATL*ECHM*00005*1;iec62196T2COMBO;mode4DC;400.0;125.0;50000.0;60000.0;-10000.0
ATL-MFR-00034;ATL;PT*ATL*EMFR*00034*2;iec62196T2COMBO;mode4DC;400.0;125.0;50000.0;60000.0;-10000.0
ATL-VFR-00080;ATL;PT*ATL*EVFR*00080*2;iec62196T2COMBO;mode4DC;400.0;125.0;50000.0;60000.0;-10000.0
ATL-VIS-00091;ATL;PT*ATL*EVIS*00091*2;iec62196T2COMBO;mode4DC;400.0;125.0;50000.0;60000.0;-10000.0
ATL-VLG-00034;ATL;PT*ATL*EVLG*00034*2;iec62196T2COMBO;mode4DC;400.0;125.0;50000.0;60000.0;-10000.0
GLG-MGL-00006;GLG;PT*GLG*EMGL*00006*01;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
GLG-MGL-00006;GLG;PT*GLG*EMGL*00006*02;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
GLG-VNF-00035;GLG;PT*GLG*EVNF*00035*01;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
GLG-VNF-00035;GLG;PT*GLG*EVNF*00035*02;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
GLP-ALB-00011;GLP;PT*GLP*EALB*00011*01;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
GLP-ALB-00011;GLP;PT*GLP*EALB*00011*02;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
GLP-ARV-00009;GLP;PT*GLP*EARV*00009*02;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
GLP-EPS-00020;GLP;PT*GLP*EEPS*00020*01;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
GLP-EPS-00020;GLP;PT*GLP*EEPS*00020*02;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
GLP-EPS-00023;GLP;PT*GLP*EEPS*00023*01;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
GLP-EPS-00023;GLP;PT*GLP*EEPS*00023*02;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
GLP-EPS-00025;GLP;PT*GLP*EEPS*00025*01;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
GLP-EPS-00025;GLP;PT*GLP*EEPS*00025*02;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
GLP-PNF-00024;GLP;PT*GLP*EPNF*00024*01;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
GLP-PNF-00024;GLP;PT*GLP*EPNF*00024*02;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
GLP-PNF-00025;GLP;PT*GLP*EPNF*00025*01;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
GLP-PNF-00025;GLP;PT*GLP*EPNF*00025*02;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
GLP-PNF-00026;GLP;PT*GLP*EPNF*00026*01;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
GLP-PNF-00026;GLP;PT*GLP*EPNF*00026*02;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
GLP-PNF-00029;GLP;PT*GLP*EPNF*00029*01;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
GLP-PNF-00029;GLP;PT*GLP*EPNF*00029*02;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
GLP-PNF-00030;GLP;PT*GLP*EPNF*00030*01;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
GLP-PNF-00030;GLP;PT*GLP*EPNF*00030*02;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
GLP-PNF-00031;GLP;PT*GLP*EPNF*00031*01;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
GLP-PNF-00031;GLP;PT*GLP*EPNF*00031*02;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
GLP-PNF-00032;GLP;PT*GLP*EPNF*00032*01;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
GLP-PNF-00032;GLP;PT*GLP*EPNF*00032*02;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
GLP-PNF-00033;GLP;PT*GLP*EPNF*00033*01;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
GLP-PNF-00033;GLP;PT*GLP*EPNF*00033*02;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
GLP-PNF-00034;GLP;PT*GLP*EPNF*00034*01;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
GLP-PNF-00034;GLP;PT*GLP*EPNF*00034*02;iec62196T2COMBO;mode4DC;550.0;200.0;110000.0;120000.0;-10000.0
PAR-AGD-00040;PAR;PT*PAR*E*AGD*00040*01;iec62196T2COMBO;mode4DC;400.0;50.0;20000.0;30000.0;-10000.0
REP-FAR-00087;REP;PT*REP*E17697*2;chademo;mode4DC;400.0;125.0;50000.0;60000.0;-10000.0
REP-VCT-00074;REP;PT*REP*E18125*2;chademo;mode4DC;400.0;125.0;50000.0;60000.0;-10000.0
GLP-AMD-00110;GLP;PT*GLP*EAMD*00110*01;iec62196T2;mode4DC;400.0;32.0;12800.0;22000.0;-9200.0
GLP-EPS-00036;GLP;PT*GLP*EEPS*00036*02;iec62196T2COMBO;mode4DC;400.0;32.0;12800.0;22000.0;-9200.0
GLP-ODV-00047;GLP;PT*GLP*EODV*00047*01;iec62196T2;mode4DC;400.0;32.0;12800.0;22000.0;-9200.0
GLP-OVR-00032;GLP;PT*GLP*EOVR*00032*01;iec62196T2;mode4DC;400.0;32.0;12800.0;22000.0;-9200.0
GLP-STB-00035;GLP;PT*GLP*ESTB*00035*03;iec62196T2;mode4DC;400.0;32.0;12800.0;22000.0;-9200.0
GLP-VNG-00199;GLP;PT*GLP*EVNG*00199*03;iec62196T2;mode4DC;400.0;32.0;12800.0;22000.0;-9200.0
MOO-AMT-00007;MOO;PT*MOO*E*AMT*00007*1;iec62196T2COMBO;mode4DC;400.0;32.0;12800.0;22000.0;-9200.0
MOO-MOBI-CTB-00004;MOO;PT*MOO*E*MOBI*CTB*00004*01;iec62196T2COMBO;mode4DC;400.0;40.0;16000.0;24000.0;-8000.0
GLP-BRG-00039;GLP;PT*GLP*EBRG*00039*02;iec62196T2;mode2AC1p;400.0;16.0;3800.0;11000.0;-7200.0
HRZ-GRD-00025;HRZ;PT*HRZ*E*GRD*00025*1;iec62196T2;mode2AC1p;240.0;16.0;3800.0;11000.0;-7200.0
MLT-CSC-00086;MLT;PT*MLT*ECSC*00086*01;iec62196T2;mode2AC1p;240.0;16.0;3800.0;11000.0;-7200.0
TRK-BRR-00118;TRK;PT*TRK*E*BRR*00118*01;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-BRR-00118;TRK;PT*TRK*E*BRR*00118*02;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-BRR-00120;TRK;PT*TRK*E*BRR*00120*01;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-BRR-00120;TRK;PT*TRK*E*BRR*00120*02;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-BRR-00121;TRK;PT*TRK*E*BRR*00121*01;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-BRR-00121;TRK;PT*TRK*E*BRR*00121*02;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-BRR-00122;TRK;PT*TRK*E*BRR*00122*01;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-BRR-00122;TRK;PT*TRK*E*BRR*00122*02;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-BRR-00123;TRK;PT*TRK*E*BRR*00123*01;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-BRR-00123;TRK;PT*TRK*E*BRR*00123*02;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-BRR-00124;TRK;PT*TRK*E*BRR*00124*01;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-BRR-00124;TRK;PT*TRK*E*BRR*00124*02;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-CMN-00009;TRK;PT*TRK*E*CMN*00009*01;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-CMN-00009;TRK;PT*TRK*E*CMN*00009*02;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-CMN-00010;TRK;PT*TRK*E*CMN*00010*01;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-CMN-00010;TRK;PT*TRK*E*CMN*00010*02;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-CMN-00011;TRK;PT*TRK*E*CMN*00011*01;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-CMN-00011;TRK;PT*TRK*E*CMN*00011*02;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-CMN-00012;TRK;PT*TRK*E*CMN*00012*01;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-CMN-00012;TRK;PT*TRK*E*CMN*00012*02;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-ETZ-00014;TRK;PT*TRK*E*ETZ*00014*01;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-ETZ-00014;TRK;PT*TRK*E*ETZ*00014*02;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-ETZ-00015;TRK;PT*TRK*E*ETZ*00015*01;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-ETZ-00015;TRK;PT*TRK*E*ETZ*00015*02;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-ETZ-00016;TRK;PT*TRK*E*ETZ*00016*01;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-ETZ-00016;TRK;PT*TRK*E*ETZ*00016*02;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-ETZ-00017;TRK;PT*TRK*E*ETZ*00017*01;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-ETZ-00017;TRK;PT*TRK*E*ETZ*00017*02;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-ETZ-00018;TRK;PT*TRK*E*ETZ*00018*01;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-ETZ-00018;TRK;PT*TRK*E*ETZ*00018*02;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-MIR-00004;TRK;PT*TRK*E*MIR*00004*01;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-MIR-00004;TRK;PT*TRK*E*MIR*00004*02;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-MIR-00005;TRK;PT*TRK*E*MIR*00005*01;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-MIR-00005;TRK;PT*TRK*E*MIR*00005*02;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-TMR-00011;TRK;PT*TRK*E*TMR*00011*01;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-TMR-00011;TRK;PT*TRK*E*TMR*00011*02;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-TMR-00012;TRK;PT*TRK*E*TMR*00012*01;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-TMR-00012;TRK;PT*TRK*E*TMR*00012*02;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-TMR-00013;TRK;PT*TRK*E*TMR*00013*01;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-TMR-00013;TRK;PT*TRK*E*TMR*00013*02;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-TMR-00014;TRK;PT*TRK*E*TMR*00014*01;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-TMR-00014;TRK;PT*TRK*E*TMR*00014*02;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-TMR-00015;TRK;PT*TRK*E*TMR*00015*01;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-TMR-00015;TRK;PT*TRK*E*TMR*00015*02;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-TMR-00021;TRK;PT*TRK*E*TMR*00021*01;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-TMR-00021;TRK;PT*TRK*E*TMR*00021*02;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-TMR-00022;TRK;PT*TRK*E*TMR*00022*01;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
TRK-TMR-00022;TRK;PT*TRK*E*TMR*00022*02;iec62196T2;mode2AC1p;240.0;63.0;15100.0;22000.0;-6900.0
